BOF Annual Report #,Subject,Proposed By,Action,Subject Details,Sources Cited (Subject),Proposer Details,Sources Cited (Proposer),Recommend Deeper Dive?,Recommendation Reasoning,source_sheet,subject_text,action_text,reasoning_text,proposer_text,status,technology_clusters,primary_cluster,proposer_type,year,is_approved,is_rejected,is_investigating,source_file
"BOF.AR.15.1904-1905
",Dirigible torpedo,Etat Libre du Counani,,A dirigible torpedo is one that a controller can steer. The Brennan torpedo is one of the first propelled and wire-controlled torpedoes. The only remaining Brennan torpedo is at the Royal Engineers Museum in Chatham. ,https://en.wikipedia.org/wiki/Brennan_torpedo,"Proposed by the Free State of Counani, which existed from 1901-1904. In 1901, a Frenchman, Adolphe Brezet, proclaimed himself president. Brazil or France never recognized it. ",https://en.wikipedia.org/wiki/Republic_of_Independent_Guiana,Yes,"It is extremely interesting that another ""free state"" proposed a torpedo to the U.S. Board of Ordnance. I have never heard of the Free State of Counani before. It would be very interesting to look into this to see President Brezet's relationship to the United States, how the United States perceived this state if other major countries did not recognize its legitimacy, and how it even proposed something to the Board of Ordnance in the first place.",Sheet1,Dirigible torpedo,nan,"It is extremely interesting that another ""free state"" proposed a torpedo to the U.S. Board of Ordnance. I have never heard of the Free State of Counani before. It would be very interesting to look into this to see President Brezet's relationship to the United States, how the United States perceived this state if other major countries did not recognize its legitimacy, and how it even proposed something to the Board of Ordnance in the first place.",Etat Libre du Counani,Investigating,['Explosives'],Explosives,Government,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Program for test of McClean 1-pounder guns,Chief of Ordnance,,"The Board saw the test of this gun on May 28th, 1903, at the Sandy Hook proving grounds, where it was removed for repairs and returned to testing in March 1904. However, the Board wanted improvements on its elevating and traversing mechanisms. The improved gun is now undergoing testing. The approved guns were used during World War I and sent to the Imperial Russian Army. The gun was designed as an infantry support or a landing gun for amphibious operations.","Fifteenth Report of the Board of Ordnance and Fortification, July 1, 1904 to June 30, 1905. House Document No. 85, 59th Congress, 1st Session. Washington, DC: Government Printing Office, 1905, p. 9. AND https://en.wikipedia.org/wiki/37_mm_McClean_Automatic_Cannon_Mk._III",Chief of Ordnance Brig. Gen. William Crozier. Known for promoting inventions like the Buffington Crozier disappearing gun carriage and reorganizing the department to match efficiency in the private sector. He aimed for the military to set the standard for innovation and production that other companies needed to match.,https://www.jstor.org/stable/45471334,Yes,"Researching the process this gun took to develop highlights that even when the Board wants to develop a weapon, the testing process can span over years. It would also be interesting to research why initial findings show that, despite the U.S. developing this weapon, it was not a tool they often used in the Army or Navy, and instead sent it overseas.",Sheet1,Program for test of McClean 1-pounder guns,nan,"Researching the process this gun took to develop highlights that even when the Board wants to develop a weapon, the testing process can span over years. It would also be interesting to research why initial findings show that, despite the U.S. developing this weapon, it was not a tool they often used in the Army or Navy, and instead sent it overseas.",Chief of Ordnance,Investigating,[],Other/Unclassified,Government,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Acceptance of Bethlehem 5-inch gun and mount,Chief of Ordnance,,"On May 4, 1900, the Board allotted funds for the construction of a 5-inch gun and carriage proposed by the Bethlehem Steel Company. Completion of this to test the weapon was delayed until 1904, when the test of the gun was finally completed. ","Fifteenth Report of the Board of Ordnance and Fortification, July 1, 1904 to June 30, 1905. House Document No. 85, 59th Congress, 1st Session. Washington, DC: Government Printing Office, 1905, p. 9",Chief of Ordnance Brig. Gen. William Crozier. Known for promoting inventions like the Buffington Crozier disappearing gun carriage and reorganizing the department to match efficiency in the private sector. He aimed for the military to set the standard for innovation and production that other companies needed to match.,https://www.jstor.org/stable/45471334,No,,Sheet1,Acceptance of Bethlehem 5-inch gun and mount,nan,nan,Chief of Ordnance,Investigating,['Artillery'],Artillery,Government,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Whistler-Hearn range finder,Keuffel & Esser Co.,,"January 5th, 1905 the Board granted to have a depression position finder invented by Maj. G. N. Whisterler and Capt. C. C. hearn. The invention was sent to Fort Monrow to test by the Artillery Board and Board for Revision of Coast Artillery Drill Regulations.","Fifteenth Report of the Board of Ordnance and Fortification, July 1, 1904 to June 30, 1905. House Document No. 85, 59th Congress, 1st Session. Washington, DC: Government Printing Office, 1905, p. 14.","This company was an American drafting instrument and supplies company founded in 1867 by German immigrants. The company started manufacturing slide rules and, over time, expanded to a wide range of instruments. During WWII, they made fire-control inventions for the U.S. government.",https://en.wikipedia.org/wiki/Keuffel_and_Esser,No,,Sheet1,Whistler-Hearn range finder,nan,nan,Keuffel & Esser Co.,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Jointed rifle,Alejandro Lopez,,Likley a rifle with a jointed hinge,,,,No,,Sheet1,Jointed rifle,nan,nan,Alejandro Lopez,Investigating,['Small Arms'],Small Arms,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Safety detonating fuse,Louis W. Burr,,"A thin cord filled with a chemical is used to chain together multiple explosives. The first successful one, patented in France in 1908, had a core filled with TNT, which was not used as an explosive until 1904.",https://en.wikipedia.org/wiki/Detonating_cord AND https://www.britannica.com/technology/explosive/Detonating-cord,,,No,,Sheet1,Safety detonating fuse,nan,nan,Louis W. Burr,Investigating,['Explosives'],Explosives,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Armored cloth,M. Abrams and Louis Shier,,,,,,No,,Sheet1,Armored cloth,nan,nan,M. Abrams and Louis Shier,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Projectile and ground mine,A. H. Friedel ,,"The idea of a land or ground mind has existed since before explosives, when the Roman Empire buried hazards into the ground. This transitioned when gunpowder was invented in East Asia and created a pressure-operated mine. Once TNT was invented and eventually used in WWI, this became the standard explosive in mines.",https://en.wikipedia.org/wiki/Land_mine,,,No,,Sheet1,Projectile and ground mine,nan,nan,A. H. Friedel,Investigating,['Explosives'],Explosives,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Wire-cutting projectile,John Bigelow,,"Wire obstacles became prominent in WWI and WWII, used to entangle troops and tactically guard specific areas. A wire-cutting projectile is likely a technology that effectively cuts through these new wire obstacles efficiently. Projectiles like the one Marcianus Rossi designed and patented in 1917, which involved a hollow projectile with cutters inside that could be discharged from the gun and cut through the wires when fired, were submitted but were not widely implemented or successful. More successful methods of overcoming barbed wire included the later development of tanks. ",https://en.wikipedia.org/wiki/Wire_obstacle and https://ppubs.uspto.gov/api/pdf/downloadPdf/1222142?requestToken=eyJzdWIiOiI0MDgxNjIxOS0zZWZkLTQ1ODMtYjUyZC1jMTc2Y2I3YzMyYzciLCJ2ZXIiOiJjOGE1YTYzZC1kYTlhLTRjODAtOGFjZC1hNGFiODI0M2M5MjIiLCJleHAiOjB9,,,No,,Sheet1,Wire-cutting projectile,nan,nan,John Bigelow,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Caseless cartridge,"W. E, Hayner",,"This invention attempts to eliminate the cartridge case holding the material for the weapon in order to reduce the weight and cost of ammunition. An early type of caseless ammunition was first developed in the 18050s and never saw widespread acceptance. During WWII, the Germans had some success in modernizing the technology, but Japan ultimately developed an aircraft that used internal propellant caseless ammunition. This technology was replaced with external-propellant caseless ammunition, which didn't appear in production until 1968.",https://en.wikipedia.org/wiki/Caseless_ammunition,,,No,,Sheet1,Caseless cartridge,nan,nan,"W. E, Hayner",Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Projectiles,Horace Blanchard,,,,,,No,,Sheet1,Projectiles,nan,nan,Horace Blanchard,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Hollow bullet,G. W. Caldwell,,"A hollow-point bullet expands upon impact with a soft target so that more of the projectile's energy is transported into the target over a smaller distance. Soft leaf bullets would often deform and provide some expansion when they hit a target at a high velocity. At the Hague Convention of 1899, these bullets that can easily expand or flatten were banned; however, the U.S. did not agree to this convention and could use these bullets in warfare, although they did employ a convention to not create arms that cause ""unnecessary suffering"". Despite the ban in the military, they are some of the most common bullets used by civilians, largely due to the fact that they reduce the risk of bystanders being hit. ",https://en.wikipedia.org/wiki/Hollow-point_bullet,,,No,,Sheet1,Hollow bullet,nan,nan,G. W. Caldwell,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Combination field kit,George W. Norman,,,,,,No,,Sheet1,Combination field kit,nan,nan,George W. Norman,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Test of 60-inch searchlight,Capt. H. C. Davis,,,,Promoted to Captain January of 1901,https://proxy.library.upenn.edu/login?url=https://www.proquest.com/newspapers/forces-land-sea/docview/536278485/se-2?accountid=14707,No,,Sheet1,Test of 60-inch searchlight,nan,nan,Capt. H. C. Davis,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
","Semi-automatic gun and mount, 7 1/2-pounder",Chief of Ordnance,,"On Feburary 2, 1905 the Board allotted $6,000 for the construction of one 7 1/2 pounder with a long recoil, broad-tired field carriage, and limber to determine if it is suitable for a mobile coast-defense gun.","Fifteenth Report of the Board of Ordnance and Fortification, July 1, 1904 to June 30, 1905. House Document No. 85, 59th Congress, 1st Session. Washington, DC: Government Printing Office, 1905, p. 12.",Chief of Ordnance Brig. Gen. William Crozier. Known for promoting inventions like the Buffington Crozier disappearing gun carriage and reorganizing the department to match efficiency in the private sector. He aimed for the military to set the standard for innovation and production that other companies needed to match.,https://www.jstor.org/stable/45471334,No,,Sheet1,"Semi-automatic gun and mount, 7 1/2-pounder",nan,nan,Chief of Ordnance,Investigating,['Artillery'],Artillery,Government,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Machine-gun mount,Capt. J. H. Parker,,"Medium to heavy machine guns are typically mounted on a tripod or a vehicle. The first usage of modern machine guns occurred during WWI with the invention of the Maxim machine gun, which was lighter and required a smaller crew. As machine gun technology changed, the mounts had to adapt to the weight and balance changes.",https://en.wikipedia.org/wiki/Machine_gun,"Graduated from the Naval Academy in 1877, served in the Spanish-American War and Philippine-American War, promoted to commander in July 1905, and began a position as ordnance officer in Maine.",https://en.wikipedia.org/wiki/James_P._Parker,No,,Sheet1,Machine-gun mount,nan,nan,Capt. J. H. Parker,Investigating,['Artillery'],Artillery,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Program of test of 15-pounder semi-automatic gun,Ordnance Board,,,,"The whole board at this time includes the personnel of: Maj. Gen. John C. Bates, Assistant Chief of Staff,
Brig. Gen. William Crozier, Chief of Ordnance,
Brig. Gen. Alexander Mackenzie, Chief of Engineers,
Brig. Gen. Samuel M. Mills, Chief of Artillery,
Col. Ramsay D. Potts, Artillery Corps,
Maj. Erasmus M. Weaver, General Staff,
Gen. Thomas J. Henderson, Civilian Member,
Capt. Tracy C. Dickson, Ordnance Department, Recorder. ","Fifteenth Report of the Board of Ordnance and Fortification, July 1, 1904 to June 30, 1905. House Document No. 85, 59th Congress, 1st Session. Washington, DC: Government Printing Office, 1905, p. 3. ",No,,Sheet1,Program of test of 15-pounder semi-automatic gun,nan,nan,Ordnance Board,Investigating,['Artillery'],Artillery,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Method of protecting forts from tunneling,Arthur Lawrence,,Tunnel warfare was an issue in that tunnels could be used to sneak into enemy territory for a surprise attack. They could also be used as a defense tactic to hide from an enemy attack. Mining saw a resurgence as a military tactic during WWI in an attempt to tunnel under no man's land and lay explosives under enemy territory. ,https://en.wikipedia.org/wiki/Tunnel_warfare,,,No,,Sheet1,Method of protecting forts from tunneling,nan,nan,Arthur Lawrence,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Automatic pistol,Small Arms and Machine Factory Co.,,"Likely refers to a semi-automatic pistol, which is a handgun where someone can pull the trigger and fire one cartridge for each pull. In 1901, the Board made an allotment of $15,000 to purchase Luger automatic pistols and test them in the field. However, after testing this version and others as of March 1905, they stated that the mechanical ""embodiement as presented for test does not give as satisfactory a pistol as the revolver""","https://en.wikipedia.org/wiki/Automatic_pistol#:~:text=Automatic%20pistol%20may%20refer%20to,and%20chambered%20for%20pistol%20cartridges AND Fifteenth Report of the Board of Ordnance and Fortification, July 1, 1904 to June 30, 1905. House Document No. 85, 59th Congress, 1st Session. Washington, DC: Government Printing Office, 1905, p. 15-16.",,,No,,Sheet1,Automatic pistol,nan,nan,Small Arms and Machine Factory Co.,Investigating,['Small Arms'],Small Arms,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Observation tower,Hugo Rohde,,"A freestanding structure that is designed for observation of the surrounding area. In modern warfare post WWII, the need for watchtowers has decreased as spy drones and aircraft surveillance have increased.
",https://en.wikipedia.org/wiki/Watchtower,,,No,,Sheet1,Observation tower,nan,nan,Hugo Rohde,Investigating,['Communications and Observation'],Communications and Observation,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Control of submarine mines,F. W. Schilly,,"An explosive weapon placed in water to damage or destroy submarines. Mines were used extensively during the Russo-Japanese War of 1904-1905 to destroy ships. During WWI, mines were used to defend coasts, ports, and shipping lanes around the globe. During WWII when the usage of the U-boats increased, mine technology developed in order to destroy them more effectively.",https://en.wikipedia.org/wiki/Naval_mine,,,No,,Sheet1,Control of submarine mines,nan,nan,F. W. Schilly,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Singletree,Fr. Charles Goettert,,"This is likely a term for a horizontal crossbar that attaches the harness and draft animal, which is attached to a vehicle, carriage, etc. ","https://hswv.pastperfectonline.com/webobject/D8E0B63F-C516-417D-8A69-764204594078#:~:text=Description-,Singletree%2C%20sometimes%20referred%20to%20as%20a%20swingletree%2C%20whippletree%2C%20or,a%20ring%20in%20the%20middle.",,,No,,Sheet1,Singletree,nan,nan,Fr. Charles Goettert,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Perpetual-motion machine,Charles Gardner,,"A perpetual motion machine seems to be a hypothetical invention that can do work indefinitely without an external energy source, which is impossible since its existence would violate the first and/or second laws of thermodynamics. The USPTO office has refused ot give patents for these machines without a working model.",,,,No,,Sheet1,Perpetual-motion machine,nan,nan,Charles Gardner,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
","Engineer equipment pouches, reimbursement for",Chief of Ordnance,,,,Chief of Ordnance Brig. Gen. William Crozier. Known for promoting inventions like the Buffington Crozier disappearing gun carriage and reorganizing the department to match efficiency in the private sector. He aimed for the military to set the standard for innovation and production that other companies needed to match.,https://www.jstor.org/stable/45471334,No,,Sheet1,"Engineer equipment pouches, reimbursement for",nan,nan,Chief of Ordnance,Investigating,[],Other/Unclassified,Government,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Rapidity test of 6-inch wire-wound guns,Artillery Committee,,John Hamilton Brown invented the Brown 6-inch wire-wound gun. A navy with these guns could bombard any city within 40 miles of the coast without having any of the warships come close to the shore. This test likley refers to this same gun.,https://timesmachine.nytimes.com/timesmachine/1904/03/20/101389141.html?pageNumber=27,,,No,,Sheet1,Rapidity test of 6-inch wire-wound guns,nan,nan,Artillery Committee,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Device for protecting eardrums from shock,J.A.R. Elliott,,"March 2, 1905, the Board allotted $20 to purchase 12 pairs of this device created by J.A.R. Elliot to protect eardrums from shock, which the Coast Artillery will use.
","Fifteenth Report of the Board of Ordnance and Fortification, July 1, 1904 to June 30, 1905. House Document No. 85, 59th Congress, 1st Session. Washington, DC: Government Printing Office, 1905, p. 18.","Elliot filed for a patent for this device, protecting eardrums from shock in 1911 which was approved in 1912.  He possibly was a live bird trap shooter, but this is unclear.",https://patents.google.com/patent/US1016877A/en,No,,Sheet1,Device for protecting eardrums from shock,nan,nan,J.A.R. Elliott,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Gun sling catch,Liet. Leighton Powell,,,,,,No,,Sheet1,Gun sling catch,nan,nan,Liet. Leighton Powell,Investigating,['Artillery'],Artillery,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Device for training gunners,Capt. William Chamberlaine,,Unclear as to the specifics of what invention this proposal is referring to.,,"U.S. Army officer who graduated from the United States Military Academy in 1884 and served primarily in the Coast Artillery Corps. He was assigned to the Artillery Board in 1903 and worked under the Chief of Artillery, providing them with insight about their task units.",https://en.wikipedia.org/wiki/William_Chamberlaine?utm_source=chatgpt.com,No,,Sheet1,Device for training gunners,nan,nan,Capt. William Chamberlaine,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Test of sensitiveness of fuses,Chief of Artillery,,,,,,No,,Sheet1,Test of sensitiveness of fuses,nan,nan,Chief of Artillery,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Automatic ground mine,A. W. Riches,,"The idea of a land or ground mind has existed since before explosives, when the Roman Empire buried hazards into the ground. This transitioned when gunpowder was invented in East Asia and created a pressure-operated mine. Once TNT was invented and eventually used in WWI, this became the standard explosive in mines.",https://en.wikipedia.org/wiki/Land_mine,,,No,,Sheet1,Automatic ground mine,nan,nan,A. W. Riches,Investigating,['Explosives'],Explosives,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Range finder for small arms,Alexander Kennedy,,A rangefinder is a device used to measure distances to remote objects and to survey an artillery target's range. This invention likley adapts previous designs to attach them to smaller weapons.,"https://en.wikipedia.org/wiki/Rangefinder#:~:text=In%201790%20Jesse%20Ramsden%20invented,such%20as%20lasers%20or%20radar.",,,No,,Sheet1,Range finder for small arms,nan,nan,Alexander Kennedy,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Explosive shell,Isaac B. Wood,,"A shell is a projectile that contains an explosive, incendiary, or chemical filling. Early shells were cast-iron shells filled with gunpowder, a low explosive that does not create a brisant explosion —the shattering explosion characteristic of a high explosive. During the mid-19th century, the shells saw new technological advancements, including a reshaping into the modern cylindro-conoidal form and increased use during WWI. ",https://en.wikipedia.org/wiki/Shell_(projectile),,,No,,Sheet1,Explosive shell,nan,nan,Isaac B. Wood,Investigating,['Explosives'],Explosives,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Manufacture of smokeless powder,S. N. Wolff & Co.,,"Type of propellant in a firearm that produces less smoke than black powder, but is still not completely smoke-free. Production of early forms of this technology began in the U.S. in the 1890s. ",,This company produced smokeless gun powder. Found an auction link to an old tin they used to sell.,https://www.decoysforsale.com/Listing/Details/216658/Wolff-Co-Walsrode-Smokeless-and-Waterproof-Gunpowder-tin,No,,Sheet1,Manufacture of smokeless powder,nan,nan,S. N. Wolff & Co.,Investigating,['Explosives'],Explosives,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Range and azimuth indicators,National Electrical Supply Co. ,,A rangefinder is a device used to measure distances to remote objects and to survey an artillery target's range. An azimuth indicator is one that can measure the horizontal angle clockwise from the north base line/meridian. ,"https://en.wikipedia.org/wiki/Azimuth#:~:text=When%20used%20as%20a%20celestial,mapping%2C%20mining%2C%20and%20ballistics. and https://en.wikipedia.org/wiki/Rangefinder#:~:text=In%201790%20Jesse%20Ramsden%20invented,such%20as%20lasers%20or%20radar.","Supplied the army with various electrical products and technologies; however, there is little documentation of an established company with this name in 1904-1905. Most references to this company were to one established in 1919 or later.",,No,,Sheet1,Range and azimuth indicators,nan,nan,National Electrical Supply Co.,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Experimental sunshades,Chief of Engineers,,"Pilots in the 1930s, when flying at high altitudes, faced the issue of the sun's rays blinding them, so sunglasses that reduced eye strain and glare were first invented. However, this proposal is unclear as to whether it refers to sunshades for the eyes or for another purpose, as planes were not in use in the military at this time.",https://aoeyewear.com/blog/90-years-of-aviator-sunglasses/,"Chief of Engineers on the board from 1904-1905 was Brig. Gen. Alexander Mackenzie. Before serving on the Board, he served with the Union Army in Arkansas, commanded a company of engineer troops that experimented in use of torpedoes in coastal defense, and served for 16 years as Rock Island District Engineer, building dams and channels, where he excelled at river and harbor improvements.","•Fifteenth Report of the Board of Ordnance and Fortification, July 1, 1904 to June 30, 1905. House Document No. 85, 59th Congress, 1st Session. Washington, DC: Government Printing Office, 1905, p. 3. and https://en.wikipedia.org/wiki/Alexander_Mackenzie_(engineer)",No,,Sheet1,Experimental sunshades,nan,nan,Chief of Engineers,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
","Error of mortar projectiles, determination of ",Maj. G. N. Whistler,,Mortars historically were heavy siege artillery weapons used to launch explosive shells over with a high trajectory.  1915 the first modern mortar that a person could transport was created. ,https://en.wikipedia.org/wiki/Mortar_(weapon),,,No,,Sheet1,"Error of mortar projectiles, determination of",nan,nan,Maj. G. N. Whistler,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Automatic gun,V. P. De Knight Gun Co.,,"A firearm that continuously fires when the trigger is activated by using excess energy released from previous discharge to feed new ammunition into the chamber. A fully automatic gun will fire continuously as long as the trigger is depressed and there is ammunition left in the chamber. The mid-1800s, with the invention of the Gatling gun, was the first time a practical weapon could be reloaded relatively quickly. The development of the Maxim machine gun was the first standard automatic gun used in large-scale and modernized warfare. ",https://en.wikipedia.org/wiki/Automatic_firearm and https://guides.loc.gov/machine-gun-its-history-development-and-use,"The company was founded by Victor P De Knight. He submitted a patent in September 1900 for an automatic rapid-fire gun, which was approved in September 1902.  ",https://patents.google.com/patent/US709880,Yes,"Automatic guns are a crucial invention in defining modern warfare. The ability to rapidly fire machine guns changed WWI tactics, as advancing to enemy lines in groups of people was no longer an effective tactic because they could be shot down so quickly. It would be important to understand particularly how the U.S. developed and the production rates of automatic arms from the U.S. to see whether the Ordnance Board and U.S. manufacturing were a leading player in the forefront of this new technology.",Sheet1,Automatic gun,nan,"Automatic guns are a crucial invention in defining modern warfare. The ability to rapidly fire machine guns changed WWI tactics, as advancing to enemy lines in groups of people was no longer an effective tactic because they could be shot down so quickly. It would be important to understand particularly how the U.S. developed and the production rates of automatic arms from the U.S. to see whether the Ordnance Board and U.S. manufacturing were a leading player in the forefront of this new technology.",V. P. De Knight Gun Co.,Investigating,['Artillery'],Artillery,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Contract for timing devices canceled,Chief of Ordnance,,,,Chief of Ordnance Brig. Gen. William Crozier. Known for promoting inventions like the Buffington Crozier disappearing gun carriage and reorganizing the department to match efficiency in the private sector. He aimed for the military to set the standard for innovation and production that other companies needed to match.,https://www.jstor.org/stable/45471334,No,,Sheet1,Contract for timing devices canceled,nan,nan,Chief of Ordnance,Investigating,[],Other/Unclassified,Government,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
","Synchronizing range finder arms, method of ",Charles A. Junken,,,,Did work on the Coast Artillery Board where he experimented with  projectiles from 1917-1918.,https://siarchives.si.edu/collections/siris_arc_216655,No,,Sheet1,"Synchronizing range finder arms, method of",nan,nan,Charles A. Junken,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Range finder,O. A. Ganser,,"A rangefinder is a device used to measure distances to remote objects and to survey an artillery target's range. WWII seemed to be the first significant innovation jump in this technology, using two telescopes focusing on one target but apart on the baseline after the late 1890s. ","https://en.wikipedia.org/wiki/Rangefinder#:~:text=In%201790%20Jesse%20Ramsden%20invented,such%20as%20lasers%20or%20radar.",,,No,,Sheet1,Range finder,nan,nan,O. A. Ganser,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Electro-magnetic torpedo,F. C. Bargar,,"This is likely the beginning of experimenting with a torpedo that can guide itself to a target using electromagnetic forces. An example of a later design is the Mark 18 torpedo used by the U.S. Navy in WWII. There seemed to be a lot of problems with creating this torpedo, and militaries are using it without perfecting the technology due to the sensitivity of an electromagnetic battery.","https://en.wikipedia.org/wiki/Mark_18_torpedo#:~:text=The%20Mark%2018%20torpedo%20was,as%20a%20submarine%2Dlaunched%20torpedo.&text=Electric%20Storage%20Battery%20Co.",,,No,,Sheet1,Electro-magnetic torpedo,nan,nan,F. C. Bargar,Investigating,['Explosives'],Explosives,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Conditions for test of ordnance,Chief of Artillery,,,,,,No,,Sheet1,Conditions for test of ordnance,nan,nan,Chief of Artillery,Investigating,['Artillery'],Artillery,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Wire cutter ,William C. Rice,,"Wire obstacles became prominent in WWI and WWII, used to entangle troops and tactically guard specific areas. A wire-cutter tool is likely a technology that effectively cuts through these new wire obstacles efficiently.",https://en.wikipedia.org/wiki/Wire_obstacle,,,No,,Sheet1,Wire cutter,nan,nan,William C. Rice,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Modification of fire control system,Chief of Artillery,,,,,,No,,Sheet1,Modification of fire control system,nan,nan,Chief of Artillery,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
"BOF.AR.15.1904-1905
",Program for test of 6-inch wire wound guns,Chief of Artillery,,John Hamilton Brown invented the Brown 6-inch wire-wound gun. A navy with these guns could bombard any city within 40 miles of the coast without having any of the warships come close to the shore. This test and gaining ammunition for it likley refers to this same gun.,"https://en.wikipedia.org/wiki/Rangefinder#:~:text=In%201790%20Jesse%20Ramsden%20invented,such%20as%20lasers%20or%20radar.",,,No,,Sheet1,Program for test of 6-inch wire wound guns,nan,nan,Chief of Artillery,Investigating,[],Other/Unclassified,Private,1904,0,0,1,Copy of Subjects Considered 1904-1905.xlsx
